node1	node2	consensus_interactionType	consensus_score	STRING_neighborhood	STRING_fusion	STRING_cooccurence	STRING_homology	STRING_coexpression	STRING_experiments	STRING_database	STRING_textmining	STRING_combined_score	GIANT_score	DataBaseCount	edgeType	x	y	xend	yend
FAM184B	LCORL	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	709.0	753.0	0.0	1	S	-0.641332623585102	3.9858620355549563	-0.8464175392746915	3.658875472381414
FLOT2	RAB2A	protein interaction	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	C	-2.825349106259276	2.9980360645656017	-3.1342371662479156	3.3451101422363916
GMPS	NCAPG	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9146137237548828	1	G	-1.203595531760191	3.052048499056215	-1.1620686511391662	3.3754573298711987
GMPS	PAICS	0	0.0	0.0	0.0	0.0	0.0	558.0	0.0	0.0	290.0	940.0	0.966346263885498	2	M	-1.203595531760191	3.052048499056215	-1.0296507815713996	2.991700267103974
GMPS	RPIA	protein interaction	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	C	-1.203595531760191	3.052048499056215	-0.831961471130944	3.2635604349094196
GMPS	SMC4	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9124053716659546	1	G	-1.203595531760191	3.052048499056215	-1.3830635545230656	2.709362975899427
GNL1	GNL2	0	0.0	0.0	0.0	0.0	576.0	0.0	0.0	0.0	654.0	710.0	0.0	1	S	-0.18737236050530304	2.9706308998444193	-0.525091370882296	2.7117124624201794
GNL1	MRTO4	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	746.0	0.0	1	S	-0.18737236050530304	2.9706308998444193	-0.5378206505942988	3.040682483270266
GNL2	MRTO4	protein interaction	1.0	0.0	0.0	0.0	0.0	126.0	272.0	0.0	610.0	995.0	0.0	2	M	-0.525091370882296	2.7117124624201794	-0.5378206505942988	3.040682483270266
GNL2	USP36	protein interaction	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	C	-0.525091370882296	2.7117124624201794	-0.8192726777099151	2.426059384350663
HLA-DPB1	HLA-E	protein interaction	1.0	0.0	0.0	0.0	630.0	110.0	129.0	900.0	507.0	931.0	0.0	2	M	-4.52327082993458	1.499404375017439	-3.708512484381851	1.6058177843594157
HLA-E	TAP2	protein interaction	1.0	0.0	0.0	0.0	0.0	118.0	270.0	600.0	108.0	760.0	0.7402981519699097	3	M	-3.708512484381851	1.6058177843594157	-5.0	1.7479611630552943
IQCB1	PEA15	protein interaction	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	C	-3.751935879063666	2.666000597811464	-4.156277146603234	2.6243650917658536
IQGAP1	LRRK2	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6477501392364502	1	G	-2.5033744332902117	1.8726900723259792	-2.763416599785613	1.50206318812495
IQGAP1	MYO18A	protein interaction	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	C	-2.5033744332902117	1.8726900723259792	-2.856642016478869	2.110283935666994
